,Id,MS SubClass,Lot Frontage,Lot Area,Street,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice,built_in_SF,MS Zoning_score,neighborhood_score,access,location_score
1562,1213,80,85.0,9350,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,5,8,1965,1999,0.0,1.0,0.0,0.0,0.0,0.0,3,4,0.0,3,3,0.0,1.0,633.0,0.0,0.0,586.0,1219.0,1.0,4,0.0,0.0,1265,0,0,1265,0.0,1.0,2,0,3,1,4,6,0.0,1,0.0,1965.0,0.0,2.0,502.0,3,3,0.0,0,92,0,96,0,0,0,10,2008,0.0,179900,2672.0,4,3,0,7
1563,2046,50,138.0,18030,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,5,6,1946,1994,0.0,1.0,0.0,0.0,0.0,0.0,3,3,0.0,3,3,0.0,0.0,152.0,0.0,469.0,977.0,1598.0,1.0,3,0.0,0.0,1636,971,479,3086,0.0,0.0,3,0,3,1,5,12,1.0,1,0.0,1978.7077955601446,0.0,0.0,0.0,3,3,0.0,122,0,0,0,0,0,0,3,2007,0.0,200500,4806.0,4,4,0,8
1564,710,50,50.0,5925,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3,6,1910,1950,0.0,1.0,0.0,0.0,0.0,0.0,3,3,1.0,3,3,0.0,0.0,0.0,0.0,0.0,600.0,600.0,0.0,2,1.0,0.0,600,368,0,968,0.0,0.0,1,0,2,1,3,6,0.0,0,0.0,1978.7077955601446,0.0,0.0,0.0,3,3,0.0,0,0,0,0,0,0,0,5,2009,0.0,37900,1568.0,5,1,0,6
1565,2268,20,73.38502673796792,6718,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,8,5,2001,2001,0.0,1.0,0.0,0.0,0.0,86.0,4,3,0.0,5,3,0.0,0.0,250.0,0.0,0.0,1017.0,1267.0,1.0,5,0.0,0.0,1312,0,0,1312,0.0,0.0,2,0,2,1,4,5,0.0,0,0.0,2001.0,0.0,2.0,471.0,3,3,0.0,256,28,0,0,0,0,0,1,2007,0.0,180500,2863.0,4,5,0,9
1566,816,90,73.38502673796792,11855,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7,5,2000,2000,0.0,1.0,0.0,0.0,0.0,23.0,3,3,0.0,5,3,0.0,0.0,820.0,0.0,0.0,348.0,1168.0,1.0,5,0.0,0.0,1168,1619,0,2787,2.0,0.0,4,2,6,2,3,8,0.0,2,0.0,2000.0,1.0,4.0,820.0,3,3,0.0,312,0,0,0,0,0,0,10,2009,0.0,269500,4267.0,4,4,0,8
1567,1616,60,73.38502673796792,12394,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,7,5,2003,2003,0.0,1.0,0.0,0.0,0.0,0.0,4,3,0.0,4,3,0.0,0.0,0.0,0.0,0.0,847.0,847.0,1.0,5,0.0,0.0,847,886,0,1733,0.0,0.0,2,1,3,1,4,7,0.0,1,0.0,2003.0,1.0,2.0,433.0,3,3,0.0,100,48,0,0,0,0,0,10,2007,0.0,225000,2728.0,4,5,0,9
1568,2233,50,50.0,7000,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,6,7,1940,1950,0.0,1.0,0.0,0.0,0.0,0.0,3,3,1.0,3,3,0.0,1.0,375.0,0.0,0.0,345.0,720.0,1.0,4,0.0,1.0,720,495,0,1215,0.0,0.0,1,0,3,1,4,6,0.0,0,0.0,1965.0,1.0,2.0,720.0,3,3,0.0,0,0,30,0,0,0,0,5,2007,0.0,141000,1965.0,5,1,0,6
1569,439,20,87.0,10367,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,9,5,2008,2008,0.0,1.0,0.0,0.0,0.0,284.0,5,3,0.0,5,3,0.0,0.0,1015.0,0.0,0.0,724.0,1739.0,1.0,5,0.0,0.0,1743,0,0,1743,1.0,0.0,2,0,3,1,5,8,0.0,1,0.0,2008.0,0.0,3.0,927.0,3,3,0.0,168,45,0,0,0,0,0,6,2009,0.0,335000,3695.0,4,7,0,11
1570,260,20,38.0,15240,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,5,8,1977,2004,0.0,1.0,0.0,0.0,0.0,0.0,4,4,0.0,4,3,0.0,0.0,198.0,0.0,688.0,140.0,1026.0,1.0,5,0.0,0.0,1026,0,0,1026,1.0,0.0,1,1,3,1,3,5,0.0,0,0.0,1977.0,0.0,1.0,308.0,3,3,0.0,316,85,0,0,0,0,0,6,2010,0.0,150000,2453.0,4,5,0,9
1571,2523,20,68.0,50271,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,9,5,1981,1987,0.0,0.0,0.0,0.0,0.0,0.0,4,3,0.0,5,3,0.0,0.0,1810.0,0.0,0.0,32.0,1842.0,1.0,4,0.0,0.0,1842,0,0,1842,2.0,0.0,0,1,0,1,4,5,0.0,1,0.0,1981.0,1.0,3.0,894.0,3,3,0.0,857,72,0,0,0,0,0,11,2006,0.0,385000,4613.0,4,5,0,9
1572,627,60,85.0,13600,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,7,6,1965,1990,0.0,1.0,0.0,0.0,0.0,176.0,3,3,0.0,3,3,0.0,0.0,454.0,0.0,0.0,314.0,768.0,1.0,3,0.0,0.0,1186,800,0,1986,0.0,0.0,2,1,3,1,3,7,0.0,3,0.0,1965.0,0.0,2.0,486.0,3,3,0.0,0,42,0,0,189,0,0,10,2009,0.0,205000,2985.0,4,3,0,7
1573,251,20,64.0,6762,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,7,5,2006,2006,0.0,1.0,0.0,0.0,0.0,24.0,4,3,0.0,4,3,1.0,0.0,686.0,0.0,0.0,501.0,1187.0,1.0,5,0.0,0.0,1208,0,0,1208,1.0,0.0,2,0,2,1,4,6,0.0,0,0.0,2006.0,0.0,2.0,632.0,3,3,0.0,105,61,0,0,0,0,0,2,2010,0.0,206000,2561.0,4,5,0,9
1574,2163,20,63.0,8500,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,7,5,2004,2004,0.0,1.0,0.0,0.0,0.0,106.0,4,3,0.0,4,3,1.0,0.0,0.0,0.0,0.0,1422.0,1422.0,1.0,5,0.0,0.0,1422,0,0,1422,0.0,0.0,2,0,3,1,4,7,0.0,0,0.0,2004.0,0.0,2.0,626.0,3,3,0.0,192,60,0,0,0,0,0,11,2007,0.0,179600,3096.0,4,5,0,9
1575,2819,20,67.0,8877,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4,5,1951,1951,0.0,1.0,0.0,0.0,0.0,0.0,3,3,0.0,2,2,0.0,0.0,836.0,0.0,0.0,0.0,836.0,1.0,3,0.0,0.0,1220,0,0,1220,0.0,0.0,1,0,2,1,3,6,0.0,0,0.0,1951.0,0.0,2.0,396.0,3,3,0.0,0,0,0,0,0,0,0,4,2006,1.0,102000,2056.0,4,2,0,6
1576,1025,20,73.38502673796792,15611,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,5,6,1977,1977,0.0,1.0,0.0,0.0,0.0,0.0,3,3,0.0,4,3,1.0,1.0,767.0,0.0,93.0,266.0,1126.0,1.0,3,0.0,0.0,1126,0,0,1126,0.0,1.0,2,0,3,1,5,6,0.0,0,0.0,1977.0,0.0,2.0,540.0,3,3,0.0,180,0,0,0,0,0,0,3,2008,0.0,175000,2432.0,4,3,0,7
1577,2592,20,70.0,13300,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,5,5,1956,2001,0.0,1.0,0.0,0.0,0.0,0.0,3,3,0.0,3,3,0.0,0.0,494.0,0.0,0.0,521.0,1015.0,1.0,4,0.0,0.0,1384,0,0,1384,1.0,0.0,1,0,2,1,3,6,0.0,0,0.0,2001.0,0.0,2.0,896.0,3,3,0.0,75,0,0,323,0,0,400,6,2006,0.0,159000,2797.0,4,3,0,7
1578,1491,20,65.0,6500,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,6,6,1976,1976,0.0,1.0,0.0,0.0,0.0,84.0,3,3,0.0,3,5,0.0,0.0,1033.0,0.0,0.0,94.0,1127.0,1.0,3,0.0,0.0,1127,0,0,1127,0.0,1.0,1,1,3,1,3,6,0.0,1,0.0,1991.0,0.0,2.0,480.0,3,3,0.0,0,0,138,0,0,0,0,5,2008,0.0,135000,2392.0,4,2,0,6
1579,2742,50,75.0,9525,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,6,4,1954,1972,0.0,1.0,0.0,0.0,0.0,0.0,3,3,0.0,3,2,0.0,0.0,444.0,0.0,0.0,550.0,994.0,1.0,4,0.0,0.0,1216,639,0,1855,0.0,0.0,2,0,4,1,3,7,0.0,0,0.0,1954.0,0.0,1.0,325.0,3,3,0.0,182,0,0,0,0,0,0,10,2006,0.0,136900,3031.0,4,2,0,6
1580,2497,20,65.0,6993,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,5,7,1961,1994,0.0,1.0,0.0,0.0,0.0,0.0,3,3,0.0,3,3,0.0,0.0,465.0,0.0,0.0,447.0,912.0,1.0,3,0.0,0.0,1236,0,0,1236,0.0,0.0,1,0,3,1,3,6,0.0,1,0.0,1961.0,0.0,1.0,288.0,3,3,0.0,0,0,0,0,0,0,0,6,2006,0.0,135000,2148.0,4,3,-1,6
1581,495,60,82.0,9430,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,8,5,1999,1999,0.0,1.0,0.0,0.0,0.0,673.0,4,3,0.0,4,3,0.0,0.0,1163.0,0.0,0.0,89.0,1252.0,1.0,5,0.0,0.0,1268,1097,0,2365,1.0,0.0,2,1,3,1,4,8,0.0,1,0.0,1999.0,0.0,3.0,856.0,3,3,0.0,0,128,0,0,180,0,0,7,2009,0.0,337000,3925.0,4,6,0,10
1582,2528,60,73.38502673796792,11029,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,6,7,1968,1984,0.0,1.0,0.0,0.0,0.0,220.0,3,3,0.0,3,3,0.0,0.0,619.0,0.0,0.0,435.0,1054.0,1.0,3,0.0,0.0,1512,1142,0,2654,1.0,0.0,2,1,4,1,4,9,0.0,1,0.0,1968.0,0.0,2.0,619.0,3,3,0.0,0,65,0,0,222,0,0,8,2006,0.0,250000,3995.0,4,3,1,8
1583,1033,60,73.38502673796792,14311,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,8,5,1996,1996,0.0,1.0,0.0,0.0,0.0,402.0,4,3,0.0,4,3,0.0,0.0,1023.0,0.0,0.0,213.0,1236.0,1.0,5,0.0,0.0,1236,1104,0,2340,1.0,0.0,2,1,4,1,4,9,0.0,1,0.0,1996.0,0.0,3.0,787.0,3,3,0.0,192,180,218,0,0,0,0,6,2008,0.0,306000,4166.0,4,3,0,7
1584,764,90,60.0,10800,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5,5,1987,1988,0.0,1.0,0.0,0.0,0.0,0.0,3,4,0.0,4,4,0.0,0.0,1200.0,0.0,0.0,0.0,1200.0,1.0,3,0.0,0.0,1200,0,0,1200,3.0,0.0,3,0,3,1,3,5,0.0,0,0.0,1978.7077955601446,0.0,0.0,0.0,3,3,0.0,120,0,0,0,0,0,0,3,2009,0.0,179000,2520.0,4,2,0,6
1585,1165,160,34.0,3604,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,7,5,2007,2007,0.0,1.0,0.0,0.0,0.0,0.0,4,3,0.0,4,3,0.0,0.0,0.0,0.0,0.0,689.0,689.0,1.0,5,0.0,0.0,703,689,0,1392,0.0,0.0,2,0,2,1,4,5,0.0,0,0.0,2007.0,0.0,2.0,540.0,3,3,0.0,0,102,0,0,0,0,0,2,2008,0.0,146000,2183.0,7,6,0,13
1586,2037,50,60.0,10320,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,6,5,1915,1950,0.0,1.0,0.0,0.0,0.0,0.0,3,3,0.0,3,2,0.0,0.0,375.0,0.0,0.0,763.0,1138.0,1.0,4,0.0,0.0,1138,1042,0,2180,0.0,0.0,1,1,3,1,3,7,0.0,1,0.0,2006.0,0.0,2.0,720.0,3,3,1.0,0,0,170,0,0,0,0,5,2007,0.0,161000,3488.0,5,1,0,6
1587,113,20,73.38502673796792,10603,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,6,7,1977,2001,0.0,1.0,0.0,0.0,0.0,28.0,3,3,0.0,3,3,0.0,1.0,1200.0,0.0,0.0,410.0,1610.0,1.0,4,0.0,0.0,1610,0,0,1610,1.0,0.0,2,0,3,1,4,6,0.0,2,0.0,1977.0,0.0,2.0,480.0,3,3,0.0,168,68,0,0,0,0,0,2,2010,0.0,205000,3456.0,4,3,0,7
1588,1572,120,42.0,4084,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,7,6,1986,1986,0.0,1.0,0.0,0.0,0.0,340.0,4,3,0.0,4,3,1.0,0.0,893.0,0.0,0.0,384.0,1277.0,1.0,4,0.0,0.0,1501,0,0,1501,1.0,0.0,2,0,2,1,4,6,0.0,1,0.0,1986.0,1.0,2.0,512.0,3,3,0.0,240,0,0,0,0,0,0,7,2008,0.0,241500,3018.0,4,5,0,9
1589,2052,20,61.0,7943,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4,5,1961,1961,0.0,1.0,0.0,0.0,1.0,192.0,3,2,0.0,3,3,0.0,0.0,903.0,0.0,0.0,126.0,1029.0,1.0,4,0.0,0.0,1029,0,0,1029,1.0,0.0,1,0,3,1,3,5,0.0,0,0.0,1961.0,0.0,1.0,261.0,3,3,0.0,64,0,39,0,0,0,0,4,2007,0.0,118500,2161.0,4,3,-1,6
1590,2702,80,92.0,6930,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,5,4,1958,1958,0.0,1.0,0.0,0.0,0.0,120.0,3,3,0.0,3,3,1.0,0.0,300.0,0.0,294.0,468.0,1062.0,1.0,5,0.0,0.0,1352,0,0,1352,0.0,1.0,1,0,3,1,4,6,0.0,0,0.0,1958.0,0.0,1.0,288.0,3,3,0.0,168,0,294,0,0,0,0,7,2006,0.0,130000,2876.0,4,4,0,8
1591,1981,30,60.0,7200,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,5,8,1940,1950,0.0,1.0,0.0,0.0,0.0,279.0,3,3,0.0,3,3,0.0,0.0,0.0,0.0,0.0,808.0,808.0,1.0,5,0.0,0.0,1072,0,0,1072,0.0,0.0,1,0,2,1,3,5,0.0,2,0.0,1940.0,0.0,2.0,379.0,3,3,0.0,0,0,0,0,0,0,0,5,2007,0.0,130000,1880.0,5,1,0,6
1592,2335,60,82.0,16052,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,10,5,2006,2006,0.0,1.0,0.0,0.0,0.0,734.0,5,3,0.0,5,3,0.0,0.0,1206.0,0.0,0.0,644.0,1850.0,1.0,5,0.0,0.0,1850,848,0,2698,1.0,0.0,2,1,4,1,5,11,0.0,1,0.0,2006.0,0.0,3.0,736.0,3,3,0.0,250,0,0,0,0,0,0,7,2006,0.0,535000,4798.0,4,7,0,11
1593,563,20,65.0,7150,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,5,6,1962,1962,0.0,1.0,0.0,0.0,0.0,60.0,3,3,0.0,3,3,0.0,0.0,140.0,0.0,590.0,182.0,912.0,1.0,4,0.0,0.0,912,0,0,912,0.0,1.0,1,0,3,1,3,6,0.0,0,0.0,1962.0,0.0,1.0,252.0,3,3,0.0,0,0,0,0,0,0,0,10,2009,0.0,123000,1824.0,4,3,-1,6
1594,1502,90,65.0,6012,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4,5,1955,1955,0.0,1.0,1.0,0.0,0.0,0.0,3,2,0.0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.0,0.0,1152,0,0,1152,0.0,0.0,2,0,2,2,3,6,0.0,0,0.0,1978.7077955601446,0.0,0.0,0.0,3,3,1.0,0,0,0,0,0,0,0,6,2008,0.0,82000,1152.0,4,2,0,6
1595,1310,75,53.0,5350,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,7,8,1920,1965,0.0,1.0,0.0,0.0,0.0,0.0,3,3,1.0,3,3,0.0,0.0,116.0,0.0,0.0,508.0,624.0,1.0,5,0.0,0.0,730,720,0,1450,0.0,0.0,1,0,3,1,3,7,0.0,0,0.0,1935.0,0.0,1.0,288.0,3,3,0.0,0,192,0,0,0,0,0,3,2008,0.0,132000,2266.0,5,1,-1,5
1596,2598,30,60.0,5400,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,5,6,1921,1968,0.0,1.0,0.0,0.0,0.0,0.0,3,3,1.0,3,3,0.0,0.0,0.0,0.0,0.0,1073.0,1073.0,1.0,5,0.0,0.0,1073,0,0,1073,0.0,0.0,1,0,2,1,3,4,0.0,0,0.0,1968.0,0.0,1.0,326.0,3,3,0.0,0,0,112,0,0,0,0,12,2006,0.0,108480,2258.0,4,1,0,5
1597,2715,20,73.38502673796792,9535,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,5,5,1967,1967,0.0,1.0,0.0,0.0,0.0,450.0,3,3,0.0,3,3,0.0,0.0,194.0,0.0,982.0,0.0,1176.0,1.0,3,0.0,0.0,1458,0,0,1458,1.0,0.0,1,1,3,1,3,7,0.0,1,0.0,1967.0,0.0,2.0,512.0,3,3,0.0,284,0,0,0,0,0,0,7,2006,0.0,165000,2918.0,4,3,0,7
1598,1810,20,65.0,7441,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,7,5,2006,2006,0.0,1.0,0.0,0.0,0.0,170.0,4,3,0.0,4,3,0.0,0.0,0.0,0.0,0.0,1461.0,1461.0,1.0,5,0.0,0.0,1486,0,0,1486,0.0,0.0,2,0,3,1,4,7,0.0,0,0.0,2006.0,0.0,2.0,566.0,3,3,0.0,0,32,0,0,0,0,0,6,2007,0.0,181000,2979.0,4,4,0,8
1599,778,80,88.0,15400,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,5,5,1961,1961,0.0,1.0,0.0,0.0,0.0,0.0,3,3,0.0,3,4,0.0,0.0,0.0,0.0,0.0,552.0,552.0,1.0,3,0.0,0.0,904,611,259,1774,0.0,0.0,2,0,4,1,3,8,0.0,1,0.0,1961.0,0.0,1.0,384.0,3,3,0.0,290,40,0,0,0,0,0,7,2009,0.0,165000,2656.0,4,3,0,7
1600,339,50,68.0,10544,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,5,5,1969,1969,0.0,1.0,0.0,0.0,0.0,0.0,3,3,0.0,3,3,1.0,0.0,476.0,0.0,0.0,388.0,864.0,1.0,3,0.0,0.0,864,615,0,1479,0.0,0.0,2,0,5,1,3,8,0.0,0,0.0,1969.0,1.0,1.0,275.0,3,3,0.0,287,0,280,0,0,0,0,4,2010,0.0,161000,2910.0,4,3,0,7
1601,2460,20,85.0,10936,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,8,5,2006,2006,0.0,1.0,0.0,0.0,0.0,60.0,4,3,0.0,4,3,0.0,0.0,0.0,0.0,0.0,1504.0,1504.0,1.0,5,0.0,0.0,1504,0,0,1504,0.0,0.0,2,0,3,1,4,7,0.0,0,0.0,2006.0,1.0,2.0,510.0,3,3,0.0,144,0,0,0,0,0,0,9,2006,0.0,199000,3152.0,4,6,-1,9
1602,320,60,80.0,11316,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,7,5,2002,2003,0.0,1.0,0.0,0.0,0.0,44.0,4,3,0.0,4,3,0.0,0.0,624.0,0.0,0.0,193.0,817.0,1.0,5,0.0,0.0,824,1070,0,1894,1.0,0.0,2,1,4,1,4,8,0.0,1,0.0,2002.0,1.0,2.0,510.0,3,3,0.0,0,40,0,0,0,0,0,2,2010,0.0,214900,2751.0,4,5,0,9
1603,2461,20,72.0,8640,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,8,5,2006,2006,0.0,1.0,0.0,0.0,0.0,0.0,4,3,0.0,4,3,0.0,0.0,24.0,0.0,0.0,1254.0,1278.0,1.0,5,0.0,0.0,1278,0,0,1278,0.0,0.0,2,0,2,1,4,5,0.0,0,0.0,2006.0,0.0,2.0,584.0,3,3,0.0,0,60,0,0,0,0,0,10,2006,0.0,198600,2616.0,7,6,0,13
1604,2449,60,93.0,12090,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,8,5,1998,1998,0.0,1.0,0.0,0.0,0.0,650.0,4,3,0.0,4,3,0.0,0.0,0.0,0.0,0.0,1141.0,1141.0,1.0,4,0.0,0.0,1165,1098,0,2263,0.0,0.0,2,1,4,1,4,10,0.0,1,0.0,1998.0,1.0,2.0,420.0,3,3,0.0,144,123,0,0,0,0,0,7,2006,0.0,258000,3671.0,4,6,0,10
1605,817,90,73.38502673796792,7939,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7,5,2000,2000,0.0,1.0,0.0,0.0,0.0,23.0,3,3,0.0,5,3,0.0,0.0,820.0,0.0,0.0,348.0,1168.0,1.0,5,0.0,0.0,1168,1619,0,2787,2.0,0.0,4,2,6,2,3,8,0.0,2,0.0,2000.0,1.0,4.0,820.0,3,3,0.0,312,0,0,0,0,0,0,10,2009,0.0,269500,4267.0,4,4,-1,7
1606,1096,60,73.38502673796792,7750,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,7,5,2002,2002,0.0,1.0,0.0,0.0,0.0,99.69590931493346,4,3,0.0,4,3,0.0,0.0,0.0,0.0,0.0,707.0,707.0,1.0,5,0.0,0.0,707,707,0,1414,0.0,0.0,2,1,3,1,4,6,0.0,1,0.0,2002.0,1.0,2.0,403.0,3,3,0.0,100,35,0,0,0,0,0,4,2008,0.0,176000,2256.0,4,5,-1,8
1607,1893,80,85.0,9350,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,6,7,1964,1991,0.0,1.0,0.0,0.0,0.0,108.0,3,3,0.0,4,3,0.0,0.0,270.0,1.0,580.0,452.0,1302.0,1.0,5,0.0,0.0,1302,0,0,1302,0.0,1.0,2,0,3,1,4,7,0.0,0,0.0,1964.0,0.0,1.0,309.0,3,3,0.0,333,0,0,0,0,0,0,10,2007,0.0,158000,2937.0,4,3,0,7
1608,479,80,73.38502673796792,7750,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,8,5,2002,2002,0.0,1.0,0.0,0.0,0.0,0.0,4,3,0.0,4,3,0.0,0.0,353.0,0.0,0.0,55.0,408.0,1.0,5,0.0,0.0,779,640,0,1419,1.0,0.0,2,1,3,1,4,7,0.0,1,0.0,2002.0,1.0,2.0,527.0,3,3,0.0,120,0,0,0,0,0,0,3,2009,0.0,184100,1947.0,4,5,0,9
1609,1657,20,128.0,13001,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,6,5,1971,1971,0.0,1.0,0.0,0.0,0.0,176.0,3,3,0.0,3,3,0.0,1.0,492.0,0.0,121.0,1012.0,1625.0,1.0,3,0.0,0.0,1220,0,0,1220,0.0,1.0,2,0,2,1,3,6,0.0,1,0.0,1971.0,0.0,2.0,944.0,3,3,0.0,0,0,249,0,0,0,0,9,2007,0.0,170000,3094.0,4,3,1,8
1610,937,80,73.38502673796792,13607,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,6,6,1986,1986,0.0,1.0,0.0,0.0,0.0,242.0,3,4,0.0,3,3,0.0,1.0,454.0,0.0,0.0,118.0,572.0,1.0,4,0.0,0.0,1182,800,0,1982,1.0,0.0,2,1,3,1,3,6,0.0,1,0.0,1986.0,1.0,2.0,501.0,3,3,0.0,400,112,0,0,0,0,1500,4,2009,0.0,208000,3066.0,4,5,0,9
1611,879,120,53.237113402061865,4435,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6,5,2003,2003,0.0,1.0,0.0,0.0,0.0,170.0,4,3,0.0,4,3,1.0,0.0,685.0,0.0,0.0,163.0,848.0,1.0,5,0.0,0.0,848,0,0,848,1.0,0.0,1,0,1,1,4,4,0.0,0,0.0,2003.0,1.0,2.0,420.0,3,3,0.0,140,0,0,0,0,0,0,5,2009,0.0,140000,1836.0,5,5,0,10
1612,945,120,44.0,3843,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8,5,2007,2008,0.0,1.0,0.0,0.0,0.0,174.0,5,3,0.0,5,3,0.0,0.0,1476.0,0.0,0.0,120.0,1596.0,1.0,5,0.0,0.0,1648,0,0,1648,1.0,1.0,2,0,2,1,5,5,0.0,1,0.0,2007.0,1.0,2.0,482.0,3,3,0.0,162,53,0,153,0,0,0,6,2009,0.0,230000,3612.0,5,5,0,10
1613,1010,120,65.0,5950,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8,5,1989,1989,0.0,1.0,0.0,0.0,0.0,0.0,4,3,0.0,4,3,0.0,0.0,319.0,0.0,0.0,1018.0,1337.0,1.0,4,0.0,0.0,1337,0,0,1337,1.0,0.0,2,0,2,1,4,5,0.0,1,0.0,1989.0,0.0,2.0,462.0,3,3,0.0,0,73,154,0,0,0,0,4,2008,0.0,188500,2901.0,4,7,0,11
1614,2861,50,80.0,12400,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5,6,1940,1950,0.0,1.0,0.0,0.0,0.0,0.0,3,3,0.0,4,3,0.0,0.0,602.0,0.0,0.0,299.0,901.0,1.0,3,0.0,0.0,1125,592,0,1717,0.0,0.0,1,1,2,1,3,7,0.0,1,0.0,1940.0,0.0,1.0,410.0,3,3,0.0,0,0,0,0,113,0,0,2,2006,0.0,194000,2731.0,4,5,0,9
1615,1245,20,75.0,10425,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,5,5,1956,1958,0.0,1.0,0.0,0.0,0.0,0.0,3,3,0.0,3,3,0.0,0.0,774.0,0.0,0.0,330.0,1104.0,1.0,4,0.0,0.0,1104,0,0,1104,1.0,0.0,1,0,3,1,3,5,0.0,0,0.0,1956.0,0.0,1.0,384.0,3,3,0.0,0,0,0,0,0,0,0,4,2008,0.0,133000,2208.0,4,3,0,7
1616,854,20,73.38502673796792,16269,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,5,5,1978,1978,0.0,1.0,0.0,0.0,0.0,76.0,3,3,1.0,4,3,1.0,0.0,625.0,0.0,0.0,282.0,907.0,1.0,3,0.0,0.0,907,0,0,907,0.0,0.0,1,0,3,1,3,5,0.0,0,0.0,1978.0,0.0,1.0,343.0,3,3,0.0,72,0,0,0,0,0,0,7,2009,0.0,140000,1886.0,4,5,0,9
