,Id,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice,built_in_SF,built_in_ppsf,land_ppsf,MS Zoning_score,neighborhood_score,access,location_score
1643,2654,30,RM,52.0,7830,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,3,5,1921,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,3,BrkTil,2,3,No,LwQ,416.0,Unf,0.0,76.0,492.0,GasA,3,Y,SBrkr,492,0,0,492,1.0,0.0,1,0,1,1,3,3,Typ,0,Detchd,1921.0,Unf,1.0,200.0,2,3,N,0,0,78,0,0,0,0,6,2006,WD ,61500,1062.0,57.909604519774014,7.854406130268199,5,1,0,6
1644,2310,20,RL,90.0,11727,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,6,1969,1969,Gable,CompShg,HdBoard,HdBoard,BrkFace,434.0,3,4,CBlock,3,3,Mn,Unf,0.0,Unf,0.0,1851.0,1851.0,GasA,4,Y,SBrkr,1851,0,0,1851,0.0,0.0,2,0,3,1,3,8,Typ,1,Attchd,1969.0,Fin,2.0,506.0,3,3,Y,0,146,0,0,0,0,0,3,2006,WD ,192100,3848.0,49.92203742203742,16.381001108552912,4,3,0,7
1645,761,190,RM,60.0,10320,Pave,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Artery,Norm,2fmCon,2Story,6,7,1915,1965,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,3,No,Rec,276.0,ALQ,262.0,160.0,698.0,GasA,5,Y,FuseF,754,649,0,1403,1.0,0.0,1,1,3,1,3,7,Typ,0,Detchd,1915.0,Unf,1.0,308.0,3,3,Y,0,0,288,0,0,0,0,2,2009,WD ,116000,2389.0,48.55588112180829,11.24031007751938,5,1,-1,5
1646,1884,80,RL,65.0,10482,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,8,1958,1958,Hip,CompShg,VinylSd,VinylSd,BrkFace,63.0,3,4,CBlock,3,3,Av,GLQ,507.0,Unf,0.0,81.0,588.0,GasA,5,Y,SBrkr,1138,0,0,1138,0.0,1.0,1,0,3,1,3,6,Typ,0,Attchd,1958.0,RFn,1.0,264.0,3,3,Y,224,0,0,0,0,0,0,6,2007,WD ,145000,1950.0,74.35897435897436,13.833237931692425,4,3,0,7
1647,449,20,RL,110.0,15274,Pave,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2003,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,724.0,4,3,PConc,5,3,No,GLQ,1972.0,Unf,0.0,480.0,2452.0,GasA,5,Y,SBrkr,2452,0,0,2452,2.0,0.0,2,0,3,1,5,10,Typ,1,Attchd,2003.0,Fin,3.0,886.0,3,3,Y,0,116,0,0,0,0,0,7,2009,WD ,445000,5020.0,88.64541832669323,29.134476888830694,4,7,0,11
1648,856,20,RL,61.0,8800,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1977,2008,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,4,3,Mn,LwQ,532.0,Rec,144.0,364.0,1040.0,GasA,3,Y,SBrkr,1040,0,0,1040,0.0,0.0,2,0,3,1,4,5,Typ,0,Detchd,1977.0,Unf,2.0,484.0,3,3,Y,0,0,0,0,288,0,0,9,2009,WD ,150500,2368.0,63.55574324324324,17.102272727272727,4,5,0,9
1649,11,60,RL,75.0,10000,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1993,1994,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,4,3,No,Unf,0.0,Unf,0.0,763.0,763.0,GasA,4,Y,SBrkr,763,892,0,1655,0.0,0.0,2,1,3,1,3,7,Typ,1,Attchd,1993.0,Fin,2.0,440.0,3,3,Y,157,84,0,0,0,0,0,4,2010,WD ,175900,2659.0,66.15268898081986,17.59,4,5,0,9
1650,389,20,RL,78.0,10140,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1974,1974,Hip,CompShg,Plywood,Plywood,BrkFace,196.0,3,3,CBlock,3,3,No,ALQ,888.0,Unf,0.0,228.0,1116.0,GasA,5,Y,SBrkr,1116,0,0,1116,1.0,0.0,2,0,3,1,3,6,Typ,1,Attchd,1974.0,RFn,2.0,528.0,3,3,Y,0,0,0,0,0,0,0,4,2009,WD ,167900,2232.0,75.22401433691756,16.558185404339252,4,3,0,7
1651,2415,60,RL,58.0,14054,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,Av,Unf,0.0,Unf,0.0,879.0,879.0,GasA,5,Y,SBrkr,879,984,0,1863,0.0,0.0,2,1,4,1,4,9,Typ,1,BuiltIn,2006.0,Fin,3.0,660.0,3,3,Y,100,17,0,0,0,0,0,11,2006,New,219210,2859.0,76.67366211962225,15.597694606517717,4,5,0,9
1652,77,60,RL,70.0,11218,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1992,1992,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,3,PConc,4,3,No,Unf,0.0,Unf,0.0,1055.0,1055.0,GasA,5,Y,SBrkr,1055,790,0,1845,0.0,0.0,2,1,3,1,4,8,Typ,1,Attchd,1992.0,RFn,2.0,462.0,3,3,Y,635,104,0,0,0,0,400,5,2010,WD ,189000,3639.0,51.93734542456719,16.847922980923517,4,4,0,8
1653,1238,20,RL,74.0,8856,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,4,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,143.0,3,3,CBlock,3,3,No,ALQ,621.0,LwQ,52.0,503.0,1176.0,GasA,3,Y,SBrkr,1176,0,0,1176,1.0,0.0,1,0,3,1,3,6,Typ,2,Attchd,1957.0,RFn,1.0,292.0,3,3,Y,0,88,0,0,95,0,0,5,2008,WD ,136500,2535.0,53.84615384615385,15.413279132791327,4,3,0,7
1654,223,20,RL,65.0,7800,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1966,2008,Hip,CompShg,HdBoard,HdBoard,BrkFace,47.0,3,3,CBlock,3,3,Mn,BLQ,240.0,Rec,474.0,150.0,864.0,GasA,5,Y,SBrkr,892,0,0,892,1.0,0.0,1,0,3,1,4,5,Typ,0,Detchd,1966.0,Unf,1.0,416.0,3,3,Y,0,0,0,0,0,0,0,6,2010,WD ,137900,1756.0,78.53075170842824,17.67948717948718,4,3,0,7
1655,723,30,RM,60.0,7200,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,4,1910,2006,Hip,CompShg,MetalSd,Stucco,None,0.0,3,3,BrkTil,3,3,No,ALQ,247.0,Rec,465.0,310.0,1022.0,GasW,3,N,SBrkr,1022,0,0,1022,1.0,0.0,1,0,2,1,3,4,Maj2,0,Detchd,1956.0,Unf,1.0,280.0,3,3,Y,0,30,226,0,0,0,0,6,2009,WD ,85000,2300.0,36.95652173913044,11.805555555555555,5,1,0,6
1656,2562,20,RL,89.0,10680,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,3,1951,1951,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,44.0,3,3,CBlock,3,2,No,LwQ,756.0,Unf,0.0,1380.0,2136.0,GasA,3,N,FuseA,2136,0,0,2136,0.0,0.0,2,0,4,1,3,7,Mod,0,Detchd,1951.0,Unf,2.0,528.0,3,3,Y,0,30,0,0,0,0,0,10,2006,WD ,137900,4302.0,32.05485820548582,12.911985018726591,4,3,0,7
1657,995,60,RL,59.0,9535,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,Gd,GLQ,851.0,Unf,0.0,75.0,926.0,GasA,5,Y,SBrkr,926,678,0,1604,0.0,0.0,2,1,3,1,3,7,Typ,0,Attchd,1998.0,Fin,2.0,472.0,3,3,Y,100,82,0,0,0,0,0,5,2008,WD ,195500,2712.0,72.08702064896755,20.503408495018352,4,5,0,9
1658,287,70,RL,66.0,6858,Pave,Reg,Bnk,AllPub,Corner,Gtl,SWISU,Norm,Norm,1Fam,2Story,6,4,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,4,3,No,Unf,0.0,Unf,0.0,806.0,806.0,GasA,3,N,FuseF,841,806,0,1647,1.0,0.0,1,1,4,1,2,6,Typ,0,Detchd,1920.0,Unf,1.0,216.0,3,3,Y,0,66,136,0,0,0,0,5,2010,WD ,128000,2655.0,48.21092278719397,18.664333624963547,4,1,0,5
1659,1152,20,RL,75.0,8100,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,8,1961,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,CBlock,3,3,No,ALQ,764.0,Unf,0.0,100.0,864.0,GasA,5,Y,SBrkr,864,0,0,864,1.0,0.0,1,0,3,1,4,5,Typ,1,Detchd,1962.0,Unf,1.0,420.0,3,3,Y,132,0,0,0,0,0,0,7,2008,WD ,135000,1860.0,72.58064516129032,16.666666666666668,4,3,-1,6
1660,1449,20,RL,73.38502673796792,9216,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1975,1975,Gable,CompShg,HdBoard,HdBoard,BrkFace,176.0,3,3,CBlock,3,3,Av,ALQ,294.0,Unf,0.0,782.0,1076.0,GasA,3,Y,SBrkr,1076,0,0,1076,0.0,0.0,1,1,3,1,3,5,Typ,1,Detchd,1985.0,Unf,2.0,576.0,3,3,Y,0,0,0,0,0,0,0,9,2008,WD ,143195,2152.0,66.54042750929368,15.537651909722221,4,5,0,9
1661,1330,40,RM,50.0,9100,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Feedr,1Fam,1Story,5,6,1930,1960,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,BrkTil,3,3,No,Unf,0.0,Unf,0.0,742.0,742.0,GasA,3,Y,FuseA,779,0,156,935,0.0,0.0,1,0,2,1,3,4,Typ,0,Detchd,1988.0,Unf,1.0,308.0,3,3,P,0,0,0,0,0,0,600,8,2008,WD ,79500,1677.0,47.40608228980322,8.736263736263735,5,2,-2,5
1662,1134,60,RL,67.0,12774,Pave,Reg,Lvl,AllPub,FR2,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,95.0,4,3,PConc,4,3,Av,Unf,0.0,Unf,0.0,835.0,835.0,GasA,5,Y,SBrkr,835,828,0,1663,0.0,0.0,2,1,3,1,4,8,Typ,0,Attchd,2003.0,RFn,2.0,478.0,3,3,Y,168,68,0,0,0,0,0,7,2008,WD ,192500,2734.0,70.40965618141917,15.069672772819791,4,4,0,8
1663,706,50,RM,50.0,6000,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,1950,1970,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,5,CBlock,3,3,No,BLQ,384.0,Unf,0.0,384.0,768.0,GasA,3,Y,FuseA,768,560,0,1328,0.0,0.0,1,1,3,1,3,6,Typ,0,Detchd,1950.0,Unf,1.0,308.0,3,3,Y,0,12,0,0,0,0,0,3,2009,WD ,129500,2108.0,61.43263757115749,21.583333333333332,5,1,0,6
1664,1617,60,RL,73.38502673796792,10364,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1995,1996,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,PConc,4,3,No,Unf,0.0,Unf,0.0,806.0,806.0,GasA,4,Y,SBrkr,806,766,0,1572,0.0,0.0,2,1,3,1,3,7,Typ,1,BuiltIn,1995.0,Fin,2.0,373.0,3,3,Y,0,40,0,0,0,0,0,5,2007,WD ,168000,2418.0,69.4789081885856,16.209957545349287,4,5,0,9
1665,1339,50,RM,50.0,6000,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,5,1939,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,No,LwQ,264.0,Unf,0.0,475.0,739.0,GasA,5,Y,SBrkr,874,468,0,1342,0.0,0.0,2,0,2,2,3,7,Typ,1,Detchd,1939.0,Unf,1.0,240.0,3,3,Y,0,0,0,0,0,0,0,4,2008,WD ,105000,2081.0,50.45651129264777,17.5,5,2,0,7
1666,1664,20,RL,73.38502673796792,10530,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1971,1971,Hip,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3,3,No,ALQ,282.0,LwQ,35.0,664.0,981.0,GasA,3,Y,SBrkr,981,0,0,981,1.0,0.0,1,1,3,1,3,5,Typ,0,Detchd,1979.0,Unf,2.0,576.0,3,3,Y,0,312,40,0,0,0,0,3,2007,WD ,143250,2314.0,61.90579083837511,13.603988603988604,4,3,0,7
1667,1433,20,RL,75.0,9525,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1995,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,No,Unf,0.0,Unf,0.0,1099.0,1099.0,GasA,5,Y,SBrkr,1099,0,0,1099,0.0,0.0,1,1,3,1,4,6,Typ,0,Attchd,1999.0,Unf,1.0,352.0,3,3,Y,278,0,0,0,0,0,0,6,2008,WD ,144000,2476.0,58.158319870759286,15.118110236220472,4,5,0,9
1668,75,60,RL,73.38502673796792,8880,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1994,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,No,GLQ,695.0,Unf,0.0,253.0,948.0,GasA,5,Y,SBrkr,1222,888,0,2110,1.0,0.0,2,1,3,1,4,8,Typ,2,Attchd,1994.0,RFn,2.0,463.0,3,3,Y,0,130,0,0,0,0,0,5,2010,WD ,205000,3188.0,64.30363864491845,23.085585585585587,4,4,0,8
1669,2255,85,RL,82.0,8410,Pave,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,6,6,1974,1974,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,4,3,Av,ALQ,924.0,Unf,0.0,46.0,970.0,GasA,3,Y,SBrkr,1026,0,0,1026,1.0,0.0,1,0,2,1,3,5,Typ,1,Attchd,1974.0,Unf,2.0,528.0,3,3,Y,193,0,0,0,0,0,0,4,2007,WD ,143000,2189.0,65.32663316582915,17.00356718192628,4,3,0,7
1670,1170,120,FV,42.0,4385,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,9,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,5,3,Av,GLQ,964.0,Unf,0.0,455.0,1419.0,GasA,5,Y,SBrkr,1419,0,0,1419,1.0,0.0,1,1,2,1,5,5,Typ,1,Attchd,2001.0,Fin,2.0,588.0,3,3,Y,155,58,0,0,0,0,0,9,2008,WD ,290000,3051.0,95.05080301540478,66.1345496009122,7,6,0,13
1671,45,20,RL,100.0,12919,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2009,2010,Hip,CompShg,VinylSd,VinylSd,Stone,760.0,5,3,PConc,5,3,Gd,GLQ,2188.0,Unf,0.0,142.0,2330.0,GasA,5,Y,SBrkr,2364,0,0,2364,1.0,0.0,2,1,2,1,5,11,Typ,2,Attchd,2009.0,Fin,3.0,820.0,3,3,Y,0,67,0,0,0,0,0,3,2010,New,611657,4761.0,128.4723797521529,47.345537580308076,4,7,0,11
1672,836,20,RL,82.0,12464,Pave,IR2,Low,AllPub,Corner,Mod,CollgCr,Norm,Norm,1Fam,1Story,5,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,PConc,4,3,No,GLQ,732.0,Unf,0.0,308.0,1040.0,GasA,4,Y,SBrkr,1040,0,0,1040,1.0,0.0,1,0,3,1,4,6,Typ,0,Detchd,2000.0,Unf,2.0,576.0,3,3,Y,168,0,0,0,0,0,0,11,2009,WD ,152000,2248.0,67.61565836298932,12.195121951219512,4,5,0,9
1673,8,120,RL,43.0,5005,Pave,IR1,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,PConc,4,3,No,ALQ,263.0,Unf,0.0,1017.0,1280.0,GasA,5,Y,SBrkr,1280,0,0,1280,0.0,0.0,2,0,2,1,4,5,Typ,0,Attchd,1992.0,RFn,2.0,506.0,3,3,Y,0,82,0,0,144,0,0,1,2010,WD ,191500,2786.0,68.73653984206749,38.26173826173826,4,7,0,11
1674,1704,60,RL,76.0,9591,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,344.0,4,3,PConc,5,3,Av,Unf,0.0,Unf,0.0,1143.0,1143.0,GasA,5,Y,SBrkr,1143,1330,0,2473,0.0,0.0,2,1,4,1,4,9,Typ,1,BuiltIn,2004.0,RFn,3.0,852.0,3,3,Y,192,151,0,0,0,0,0,10,2007,WD ,317000,3959.0,80.07072493053802,33.05181941403399,4,7,0,11
1675,2068,50,RL,70.0,6960,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1.5Fin,7,8,1940,1998,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,No,ALQ,258.0,Unf,0.0,422.0,680.0,GasA,5,Y,FuseA,798,504,0,1302,0.0,0.0,1,1,2,1,4,6,Typ,2,Attchd,1940.0,Unf,1.0,224.0,3,3,Y,0,0,0,0,126,0,0,7,2007,WD ,165250,2108.0,78.39184060721063,23.742816091954023,4,3,0,7
1676,1488,20,RL,75.0,9825,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,1966,1966,Hip,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,No,Rec,609.0,Unf,0.0,483.0,1092.0,GasA,3,Y,SBrkr,1092,0,0,1092,0.0,0.0,1,0,3,1,3,6,Typ,0,Attchd,1966.0,Unf,1.0,264.0,3,3,Y,259,0,0,0,161,0,0,4,2008,COD,123000,2604.0,47.235023041474655,12.51908396946565,4,2,0,6
1677,1391,20,RL,88.0,14175,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,PosA,Norm,1Fam,1Story,6,8,1956,1956,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,4,Gd,GLQ,776.0,Unf,0.0,212.0,988.0,GasA,3,Y,FuseA,1188,0,0,1188,1.0,0.0,1,0,1,1,3,4,Typ,1,Attchd,1956.0,Unf,2.0,621.0,3,3,Y,102,89,231,0,0,0,0,6,2008,WD ,185000,2598.0,71.2086220169361,13.051146384479718,4,3,1,8
1678,2633,20,RL,74.0,7400,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,1Story,7,6,1962,1962,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,No,LwQ,809.0,Unf,0.0,236.0,1045.0,GasA,4,Y,SBrkr,1045,0,0,1045,1.0,0.0,1,0,3,1,3,6,Typ,0,Detchd,1962.0,Unf,2.0,528.0,3,3,Y,0,0,0,0,0,0,0,3,2006,WD ,120000,2090.0,57.41626794258373,16.216216216216218,4,3,-1,6
1679,1872,20,RL,88.0,10738,Pave,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,7,1966,1966,Hip,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,No,ALQ,792.0,Unf,0.0,301.0,1093.0,GasA,4,Y,SBrkr,1093,0,0,1093,1.0,0.0,2,0,3,1,3,6,Typ,1,Attchd,1966.0,RFn,2.0,484.0,3,3,Y,224,0,0,0,0,0,400,11,2007,WD ,158500,2410.0,65.76763485477179,14.760663065747812,4,3,0,7
1680,1138,60,RL,65.0,8366,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,No,Unf,0.0,Unf,0.0,798.0,798.0,GasA,5,Y,SBrkr,798,842,0,1640,0.0,0.0,2,1,3,1,4,6,Typ,0,Attchd,2004.0,RFn,2.0,520.0,3,3,Y,138,45,0,0,0,0,0,12,2008,WD ,173000,2621.0,66.00534147272033,20.6789385608415,4,4,0,8
1681,1899,90,RL,70.0,9842,Pave,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,Duplex,1Story,4,5,1962,1962,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,Slab,3,3,No,GLQ,0.0,Unf,0.0,0.0,0.0,GasA,3,Y,SBrkr,1224,0,0,1224,0.0,0.0,2,0,2,2,3,6,Typ,0,CarPort,1962.0,Unf,2.0,462.0,3,3,Y,0,0,0,0,0,0,0,3,2007,WD ,101800,1224.0,83.16993464052288,10.343426132899816,4,3,0,7
1682,915,70,RL,60.0,7200,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,2Story,7,9,1936,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,4,PConc,4,4,No,ALQ,350.0,BLQ,210.0,0.0,560.0,GasA,5,Y,SBrkr,575,560,0,1135,1.0,0.0,1,0,3,1,4,6,Typ,0,Detchd,1971.0,RFn,2.0,576.0,3,3,Y,256,0,0,0,0,0,0,4,2009,WD ,155000,1951.0,79.44643772424398,21.52777777777778,4,1,-1,4
1683,660,30,RL,60.0,10230,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,7,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,No,Unf,0.0,Unf,0.0,1054.0,1054.0,GasA,5,Y,SBrkr,1078,0,0,1078,0.0,0.0,1,0,3,1,5,6,Typ,0,Detchd,1987.0,Unf,1.0,264.0,3,3,N,0,0,0,0,112,0,0,12,2009,WD ,125000,2244.0,55.70409982174688,12.218963831867057,4,1,0,5
1684,2004,20,RM,52.0,8626,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,6,1956,1956,Gable,CompShg,MetalSd,MetalSd,None,1.0,3,3,CBlock,3,3,No,GLQ,0.0,Unf,0.0,0.0,0.0,GasA,4,Y,SBrkr,968,0,0,968,0.0,0.0,1,0,2,1,3,5,Typ,0,Attchd,1956.0,Unf,1.0,331.0,2,3,Y,0,0,0,0,0,0,0,5,2007,WD ,104500,968.0,107.95454545454545,12.114537444933921,5,1,0,6
1685,443,60,RL,74.0,8834,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,Stone,216.0,4,3,PConc,5,3,No,GLQ,1170.0,Unf,0.0,292.0,1462.0,GasA,5,Y,SBrkr,1462,762,0,2224,1.0,0.0,2,1,4,1,5,10,Typ,1,Attchd,2004.0,Fin,3.0,738.0,3,3,Y,184,0,0,0,0,0,0,6,2009,WD ,350000,3870.0,90.43927648578811,39.61965134706814,4,7,0,11
1686,2627,90,RL,60.0,8544,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,3,4,1950,1950,Gable,CompShg,Stucco,Stone,None,0.0,3,3,CBlock,3,3,No,GLQ,0.0,Unf,0.0,0.0,0.0,GasA,4,N,FuseF,1040,0,0,1040,0.0,0.0,2,0,2,2,3,6,Typ,0,Detchd,1949.0,Unf,2.0,400.0,3,3,Y,0,0,0,0,0,0,0,7,2006,WD ,93500,1040.0,89.90384615384616,10.943352059925093,4,3,0,7
1687,1438,60,RL,68.0,9179,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,158.0,4,3,PConc,4,3,No,GLQ,633.0,Unf,0.0,240.0,873.0,GasA,5,Y,SBrkr,882,908,0,1790,1.0,0.0,2,1,3,1,4,7,Typ,0,Attchd,1999.0,RFn,2.0,588.0,3,3,Y,0,88,0,0,0,0,0,6,2008,WD ,193000,2751.0,70.15630679752817,21.026255583396885,4,5,0,9
1688,1525,70,RL,79.0,11526,Pave,IR1,Bnk,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2.5Fin,6,7,1922,1994,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,5,3,No,Unf,0.0,Unf,0.0,588.0,588.0,GasA,2,Y,SBrkr,1423,748,384,2555,0.0,0.0,2,0,3,1,3,11,Min1,1,Detchd,1993.0,Fin,2.0,672.0,3,3,Y,431,0,0,0,0,0,0,9,2008,WD ,191000,3574.0,53.44152210408506,16.57123026201631,4,5,0,9
1689,2644,30,RM,70.0,5684,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,6,8,1930,2005,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,No,Unf,0.0,Unf,0.0,813.0,813.0,GasA,5,Y,FuseA,813,0,0,813,0.0,0.0,1,0,2,1,4,5,Typ,0,Detchd,1932.0,Unf,1.0,270.0,2,2,N,0,113,0,0,0,0,0,6,2006,WD ,110000,1739.0,63.25474410580794,19.35256861365236,5,1,0,6
